"","Submission Date","UF","Cidade","Dano","Violência","Tipificação","Vítima","Gênero da vítima 1","Gênero da vítima 2","Gênero da vítima 3","Escolaridade da vítima 3","Escolaridade da vítima 2","Escolaridade da vítima 1","Escolaridade do agressor 3","Escolaridade do agressor 2","Escolaridade do agressor 1","Data da denúncia","Orientação sexual da vítima 1","Orientação sexual da vítima 2","Orientação sexual da vítima 3","Idade da vítima 1","Idade da vítima 2","Idade da vítima 3","Raça/cor da vítima 1","Raça/cor da vítima 2","Raça/cor da vítima 3","Religião da vítima 1","Religião da vítima 2","Religião da vítima 3","Agressor 1","Gênero do agressor 1","Gênero do agressor 2","Gênero do agressor 3","Orientação sexual do agressor 1","Orientação sexual do agressor 2","Orientação sexual do agressor 3","Idade do agressor 1","Idade do agressor 2","Idade do agressor 3","Raça/cor do agressor 1","Raça/cor do agressor 2","Raça/cor do agressor 3","Religião do agressor 1","Religião do agressor 2","Religião do agressor 3","Encaminhamentos","Resumo","Observações"
"55","2022/03/10 11:40:00","Minas gerais","Contagem","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/10/01",NA,NA,NA,27,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,33,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-049619107-001"
"56","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/10/01",NA,NA,NA,32,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-049847282-001"
"57","2022/03/10 11:40:00","Minas gerais","Contagem","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/10/01",NA,NA,NA,41,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,51,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-050935681-001"
"58","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/10/01",NA,NA,NA,32,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-051143580-002"
"59","2022/03/10 11:40:00","Minas gerais","Caratinga","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/10/01",NA,NA,NA,30,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,46,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-051655470-001"
"60","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/10/01",NA,NA,NA,32,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,36,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-051738112-001"
"61","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas",NA,"Feminino",NA,NA,NA,NA,NA,NA,NA,"2019/10/01",NA,NA,NA,NA,54,NA,"Não informada","Branca","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,36,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-051738112-001"
"62","2022/03/10 11:40:00","Minas gerais","Ribeirao Das Neves","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/10/01",NA,NA,NA,57,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-053119859-001"
"63","2022/03/10 11:40:00","Minas gerais","Teofilo Otoni","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/11/01",NA,NA,NA,43,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,50,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-058683180-001"
"64","2022/03/10 11:40:00","Minas gerais","Uberlandia","Material","Violência institucional por motivação religiosa
Violência patrimonial por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/12/01",NA,NA,NA,54,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-059526730-001"
"65","2022/03/10 11:40:00","Minas gerais","Curvelo","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/12/01",NA,NA,NA,33,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-061388558-001"
"66","2022/03/10 11:40:00","Minas gerais","Cristalia","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/12/01",NA,NA,NA,26,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-061645131-001"
"67","2022/03/10 11:40:00","Minas gerais","Contagem","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino","Masculino",NA,NA,NA,NA,NA,NA,NA,"2019/12/01",NA,NA,NA,43,68,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,46,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2019-061761247-001"
"68","2022/03/10 11:40:00","Minas gerais","Ubaporanga","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/12/01",NA,NA,NA,48,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Grupo ou coletivo","Masculino","Masculino",NA,NA,NA,NA,40,44,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-000648323-001"
"69","2022/03/10 11:40:00","Minas gerais","Ubaporanga","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2019/12/01",NA,NA,NA,48,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,"Masculino",NA,NA,NA,NA,NA,21,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-000648323-001"
"70","2022/03/10 11:40:00","Minas gerais","Patrocinio","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/01/01",NA,NA,NA,39,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-001890926-001"
"71","2022/03/10 11:40:00","Minas gerais","Patrocinio","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas",NA,"Masculino",NA,NA,NA,NA,NA,NA,NA,"2020/01/01",NA,NA,NA,NA,27,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-001890926-001"
"72","2022/03/10 11:40:00","Minas gerais","Sete Lagoas","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/02/01",NA,NA,NA,29,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,40,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-005627653-001"
"73","2022/03/10 11:40:00","Minas gerais","Conceicao Das Alagoas","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Preenchimento Opcional",NA,NA,NA,NA,NA,NA,NA,NA,"2020/01/01",NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,52,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-005824715-001"
"74","2022/03/10 11:40:00","Minas gerais","Sete Lagoas","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino","Masculino",NA,NA,NA,NA,NA,NA,NA,"2020/02/01",NA,NA,NA,31,37,NA,"Parda (negra)","Parda (negra)","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-008292564-001"
"75","2022/03/10 11:40:00","Minas gerais","Leopoldina","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/02/01",NA,NA,NA,34,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-008387780-001"
"76","2022/03/10 11:40:00","Minas gerais","Nova Lima","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino","Masculino",NA,NA,NA,NA,NA,NA,NA,"2020/02/01",NA,NA,NA,26,32,NA,"Branca","Branca","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,50,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-008630934-001"
"77","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/02/01",NA,NA,NA,57,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino","Masculino",NA,NA,NA,NA,49,68,NA,"Branca","Preta (negra)","Não informada",NA,NA,NA,NA,NA,"REDS 2020-009008686-001"
"78","2022/03/10 11:40:00","Minas gerais","Santa Luzia","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/02/01",NA,NA,NA,41,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-009408970-001"
"79","2022/03/10 11:40:00","Minas gerais","Congonhal","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/03/01",NA,NA,NA,46,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-016774856-001"
"80","2022/03/10 11:40:00","Minas gerais","Manga","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/01",NA,NA,NA,38,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,43,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-019172588-001"
"81","2022/03/10 11:40:00","Minas gerais","Mato Verde","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/04/01",NA,NA,NA,32,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino","Feminino","Feminino",NA,NA,NA,43,40,36,"Parda (negra)","Parda (negra)","Parda (negra)",NA,NA,NA,NA,NA,"REDS 2020-019302253-001"
"82","2022/03/10 11:40:00","Minas gerais","Josenopolis","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01",NA,NA,NA,39,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-023461525-001"
"83","2022/03/10 11:40:00","Minas gerais","Matozinhos","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01",NA,NA,NA,60,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,47,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-024664923-001"
"84","2022/03/10 11:40:00","Minas gerais","Fernandes Tourinho","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01",NA,NA,NA,62,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,56,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-025219974-001"
"85","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01",NA,NA,NA,41,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-025413430-001"
"86","2022/03/10 11:40:00","Minas gerais","Varginha","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01",NA,NA,NA,53,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,26,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-025813304-001"
"87","2022/03/10 11:40:00","Minas gerais","Pequeri","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/05/01",NA,NA,NA,54,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-025893113-001"
"88","2022/03/10 11:40:00","Minas gerais","Santa Luzia","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/01",NA,NA,NA,31,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino","Feminino",NA,NA,NA,NA,55,55,NA,"Parda (negra)","Parda (negra)","Não informada",NA,NA,NA,NA,NA,"REDS 2020-027708221-001"
"89","2022/03/10 11:40:00","Minas gerais","Contagem","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/01",NA,NA,NA,45,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,35,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-028415704-001"
"90","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/01",NA,NA,NA,61,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-032332725-001"
"91","2022/03/10 11:40:00","Minas gerais","Guimarania","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/06/01",NA,NA,NA,48,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,59,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-032501623-001"
"92","2022/03/10 11:40:00","Minas gerais","Capelinha","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/01",NA,NA,NA,21,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,45,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-032616669-001"
"93","2022/03/10 11:40:00","Minas gerais","Munhoz","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/01",NA,NA,NA,25,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-033727123-001"
"94","2022/03/10 11:40:00","Minas gerais","Uberlandia","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/01",NA,NA,NA,50,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,37,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-034161982-001"
"95","2022/03/10 11:40:00","Minas gerais","Conselheiro Lafaiete","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/07/01",NA,NA,NA,37,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-035789236-001"
"96","2022/03/10 11:40:00","Minas gerais","Nepomuceno","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01",NA,NA,NA,45,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-041003922-001"
"97","2022/03/10 11:40:00","Minas gerais","Teofilo Otoni","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/08/01",NA,NA,NA,43,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-041451547-001"
"98","2022/03/10 11:40:00","Minas gerais","Leopoldina","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,NA,NA,NA,NA,NA,"2020/09/01",NA,NA,NA,56,37,NA,"Preta (negra)","Preta (negra)","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,32,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-043920921-001"
"99","2022/03/10 11:40:00","Minas gerais","Ipatinga","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/01",NA,NA,NA,24,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,58,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-044169463-001"
"100","2022/03/10 11:40:00","Minas gerais","Visconde Do Rio Branco","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/01",NA,NA,NA,33,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino","Masculino","Feminino",NA,NA,NA,21,35,38,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-047118604-001"
"101","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/01",NA,NA,NA,48,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,32,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-047157291-001"
"102","2022/03/10 11:40:00","Minas gerais","Patos De Minas","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/01",NA,NA,NA,55,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-049613677-001"
"103","2022/03/10 11:40:00","Minas gerais","Munhoz","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/01",NA,NA,NA,26,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,68,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-050285330-001"
"104","2022/03/10 11:40:00","Minas gerais","Tres Pontas","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/01",NA,NA,NA,37,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,28,NA,NA,"Preta (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-051340956-001"
"105","2022/03/10 11:40:00","Minas gerais","Oliveira","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/01",NA,NA,NA,38,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,45,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-051731794-001"
"106","2022/03/10 11:40:00","Minas gerais","Uberaba","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/01",NA,NA,NA,42,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,37,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-052006661-001"
"107","2022/03/10 11:40:00","Minas gerais","Juiz De Fora","Físico","Violência física por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/10/01",NA,NA,NA,30,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-052410496-001"
"108","2022/03/10 11:40:00","Minas gerais","Caranaiba","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01",NA,NA,NA,44,NA,NA,"Branca","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-054275740-001"
"109","2022/03/10 11:40:00","Minas gerais","Belo Horizonte","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/11/01",NA,NA,NA,57,NA,NA,"Parda (negra)","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-054292330-001"
"110","2022/03/10 11:40:00","Minas gerais","Alem Paraiba","Psicológico","Violência psicológica por motivação religiosa",NA,"Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,NA,NA,NA,NA,"2020/09/01",NA,NA,NA,23,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,"Individual ou até 3 pessoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Não informada","Não informada","Não informada",NA,NA,NA,NA,NA,"REDS 2020-056462253-001"
