"","Submission Date","UF","Cidade","Dano","Violência","Tipificação","Vítima","Gênero da vítima 1","Gênero da vítima 2","Gênero da vítima 3","Escolaridade da vítima 3","Escolaridade da vítima 2","Escolaridade da vítima 1","Escolaridade do agressor 3","Escolaridade do agressor 2","Escolaridade do agressor 1","Data da denúncia","Orientação sexual da vítima 1","Orientação sexual da vítima 2","Orientação sexual da vítima 3","Idade da vítima 1","Idade da vítima 2","Idade da vítima 3","Raça/cor da vítima 1","Raça/cor da vítima 2","Raça/cor da vítima 3","Religião da vítima 1","Religião da vítima 2","Religião da vítima 3","Agressor 1","Gênero do agressor 1","Gênero do agressor 2","Gênero do agressor 3","Orientação sexual do agressor 1","Orientação sexual do agressor 2","Orientação sexual do agressor 3","Idade do agressor 1","Idade do agressor 2","Idade do agressor 3","Raça/cor do agressor 1","Raça/cor do agressor 2","Raça/cor do agressor 3","Religião do agressor 1","Religião do agressor 2","Religião do agressor 3","Encaminhamentos","Resumo","Observações"
"534","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Preconceito de Raça ou de Cor","Individual ou até 3 pessoas","Sem Informação",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"3/16/2021",NA,NA,NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15259051-2021 - Sem dados de agressor, apenas vítimas e casos"
"535","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"3º Grau completo",NA,NA,NA,"3/17/2021",NA,NA,NA,21,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23730311-2021 - Sem dados de agressor, apenas vítimas e casos"
"536","2022/03/17 15:44:00","Rio de Janeiro","Cabo Frio",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"05/08/2021",NA,NA,NA,27,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29682761-2021 - Sem dados de agressor, apenas vítimas e casos"
"537","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Preconceito de Raça ou de Cor","Individual ou até 3 pessoas","Sem Informação",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"05/05/2021",NA,NA,NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31934591-2021 - Sem dados de agressor, apenas vítimas e casos"
"538","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"3º Grau completo",NA,NA,NA,"4/26/2021",NA,NA,NA,33,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54655121-2021 - Sem dados de agressor, apenas vítimas e casos"
"539","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino","Masculino",NA,NA,"Ignorado","Sem informação",NA,NA,NA,"05/09/2021",NA,NA,NA,30,30,NA,"Negra","Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93327651-2021 - Sem dados de agressor, apenas vítimas e casos"
"540","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"3º Grau incompleto",NA,NA,NA,"6/24/2016",NA,NA,NA,39,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"97501801-2021 - Sem dados de agressor, apenas vítimas e casos"
"541","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"3º Grau incompleto",NA,NA,NA,"05/10/2021",NA,NA,NA,22,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44677161-2021 - Sem dados de agressor, apenas vítimas e casos"
"542","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"Ignorado",NA,NA,NA,"4/27/2021",NA,NA,NA,31,NA,NA,"Parda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81813481-2021 - Sem dados de agressor, apenas vítimas e casos"
"543","2022/03/17 15:44:00","Rio de Janeiro","São Gonçalo",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"4/28/2021",NA,NA,NA,34,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91445091-2021 - Sem dados de agressor, apenas vítimas e casos"
"544","2022/03/17 15:44:00","Rio de Janeiro","Nova Iguaçu",NA,NA,"Preconceito de Raça ou de Cor","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/13/2021",NA,NA,NA,27,NA,NA,"Parda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02184901-2021 - Sem dados de agressor, apenas vítimas e casos"
"545","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"05/12/2021",NA,NA,NA,38,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15927161-2021 - Sem dados de agressor, apenas vítimas e casos"
"546","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Preconceito de Raça ou de Cor","Individual ou até 3 pessoas",NA,"Masculino",NA,NA,"2º Grau completo",NA,NA,NA,NA,"05/12/2021",NA,NA,NA,NA,38,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15927161-2021 - Sem dados de agressor, apenas vítimas e casos"
"547","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/14/2021",NA,NA,NA,27,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04061271-2021 - Sem dados de agressor, apenas vítimas e casos"
"548","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Sem Informação",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"5/16/2021",NA,NA,NA,NA,NA,NA,"Sem Informação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80981791-2021 - Sem dados de agressor, apenas vítimas e casos"
"549","2022/03/17 15:44:00","Rio de Janeiro","Cachoeiras de Macacu",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,"Não alfabetizado(a)","1º Grau incompleto",NA,NA,NA,"5/16/2021",NA,NA,NA,48,48,NA,"Negra","Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17594601-2021 - Sem dados de agressor, apenas vítimas e casos"
"550","2022/03/17 15:44:00","Rio de Janeiro","Macaé",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"5/15/2021",NA,NA,NA,41,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27405911-2021 - Sem dados de agressor, apenas vítimas e casos"
"551","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"Ignorado",NA,NA,NA,"09/02/2020",NA,NA,NA,23,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99329391-2021 - Sem dados de agressor, apenas vítimas e casos"
"552","2022/03/17 15:44:00","Rio de Janeiro","Guapimirim",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,"1º Grau completo","1º Grau completo",NA,NA,NA,"5/18/2021",NA,NA,NA,26,18,NA,"Negra","Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05831741-2021 - Sem dados de agressor, apenas vítimas e casos"
"553","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"1º Grau completo",NA,NA,NA,"5/18/2021",NA,NA,NA,28,NA,NA,"Ignorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17928861-2021 - Sem dados de agressor, apenas vítimas e casos"
"554","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/18/2021",NA,NA,NA,37,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43014781-2021 - Sem dados de agressor, apenas vítimas e casos"
"555","2022/03/17 15:44:00","Rio de Janeiro","Magé",NA,NA,"Preconceito de Raça ou de Cor","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/17/2021",NA,NA,NA,31,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46498901-2021 - Sem dados de agressor, apenas vítimas e casos"
"556","2022/03/17 15:44:00","Rio de Janeiro","Porciúncula",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/18/2021",NA,NA,NA,32,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73539001-2021 - Sem dados de agressor, apenas vítimas e casos"
"557","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/18/2021",NA,NA,NA,23,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79243771-2021 - Sem dados de agressor, apenas vítimas e casos"
"558","2022/03/17 15:44:00","Rio de Janeiro","Mesquita",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"3º Grau incompleto",NA,NA,NA,"5/19/2021",NA,NA,NA,31,NA,NA,"Parda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10991771-2021 - Sem dados de agressor, apenas vítimas e casos"
"559","2022/03/17 15:44:00","Rio de Janeiro","Petrópolis",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"2º Grau incompleto",NA,NA,NA,"5/15/2021",NA,NA,NA,51,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26457061-2021 - Sem dados de agressor, apenas vítimas e casos"
"560","2022/03/17 15:44:00","Rio de Janeiro","Nova Friburgo",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"5/20/2021",NA,NA,NA,NA,NA,NA,"Ignorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79672151-2021 - Sem dados de agressor, apenas vítimas e casos"
"561","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"5/17/2021",NA,NA,NA,24,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53249021-2021 - Sem dados de agressor, apenas vítimas e casos"
"562","2022/03/17 15:44:00","Rio de Janeiro","São Gonçalo",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"1º Grau incompleto",NA,NA,NA,"4/26/2021",NA,NA,NA,15,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72952851-2021 - Sem dados de agressor, apenas vítimas e casos"
"563","2022/03/17 15:44:00","Rio de Janeiro","São Gonçalo",NA,NA,"Preconceito de Raça ou de Cor","Individual ou até 3 pessoas",NA,"Feminino",NA,NA,"1º Grau incompleto",NA,NA,NA,NA,"4/21/2021",NA,NA,NA,NA,15,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72952851-2021 - Sem dados de agressor, apenas vítimas e casos"
"564","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"3º Grau completo",NA,NA,NA,"5/22/2021",NA,NA,NA,46,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32087561-2021 - Sem dados de agressor, apenas vítimas e casos"
"565","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"5/21/2021",NA,NA,NA,52,NA,NA,"Parda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41867281-2021 - Sem dados de agressor, apenas vítimas e casos"
"566","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"Ignorado",NA,NA,NA,"5/22/2021",NA,NA,NA,45,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84941081-2021 - Sem dados de agressor, apenas vítimas e casos"
"567","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/22/2021",NA,NA,NA,26,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82086481-2021 - Sem dados de agressor, apenas vítimas e casos"
"568","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"9/26/2018",NA,NA,NA,NA,NA,NA,"Ignorado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10315121-2021 - Sem dados de agressor, apenas vítimas e casos"
"569","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"Sem informação",NA,NA,NA,"5/24/2021",NA,NA,NA,27,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15237131-2021 - Sem dados de agressor, apenas vítimas e casos"
"570","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"Ignorado",NA,NA,NA,"5/23/2021",NA,NA,NA,32,NA,NA,"Parda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22151381-2021 - Sem dados de agressor, apenas vítimas e casos"
"571","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"1º Grau incompleto",NA,NA,NA,"05/05/2021",NA,NA,NA,38,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28052991-2021 - Sem dados de agressor, apenas vítimas e casos"
"572","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"3º Grau completo",NA,NA,NA,"5/23/2021",NA,NA,NA,48,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"28276581-2021 - Sem dados de agressor, apenas vítimas e casos"
"573","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino","Masculino","Masculino","3º Grau completo","Sem informação","3º Grau incompleto",NA,NA,NA,"5/23/2021",NA,NA,NA,30,30,31,"Negra","Negra","Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29416241-2021 - Sem dados de agressor, apenas vítimas e casos"
"574","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau incompleto",NA,NA,NA,"5/24/2021",NA,NA,NA,37,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49284391-2021 - Sem dados de agressor, apenas vítimas e casos"
"575","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Preconceito de Raça ou de Cor","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/23/2021",NA,NA,NA,34,NA,NA,"Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77561571-2021 - Sem dados de agressor, apenas vítimas e casos"
"576","2022/03/17 15:44:00","Rio de Janeiro","Rio das Flores",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/25/2021",NA,NA,NA,42,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41238891-2021 - Sem dados de agressor, apenas vítimas e casos"
"577","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,"1º Grau incompleto","1º Grau incompleto",NA,NA,NA,"02/01/2021",NA,NA,NA,32,7,NA,"Negra","Parda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48842381-2021 - Sem dados de agressor, apenas vítimas e casos"
"578","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/23/2021",NA,NA,NA,24,NA,NA,"Parda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77211791-2021 - Sem dados de agressor, apenas vítimas e casos"
"579","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/25/2021",NA,NA,NA,42,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79872061-2021 - Sem dados de agressor, apenas vítimas e casos"
"580","2022/03/17 15:44:00","Rio de Janeiro","Trajano de Moraes",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino","Masculino","Masculino","1º Grau incompleto","1º Grau incompleto","1º Grau incompleto",NA,NA,NA,"5/24/2021",NA,NA,NA,76,50,80,"Branca","Branca","Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87307991-2021 - Sem dados de agressor, apenas vítimas e casos"
"581","2022/03/17 15:44:00","Rio de Janeiro","Duque de Caxias",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/26/2021",NA,NA,NA,38,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01292251-2021 - Sem dados de agressor, apenas vítimas e casos"
"582","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,"1º Grau incompleto","1º Grau incompleto",NA,NA,NA,"5/25/2021",NA,NA,NA,32,28,NA,"Branca","Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22130501-2021 - Sem dados de agressor, apenas vítimas e casos"
"583","2022/03/17 15:44:00","Rio de Janeiro","São Gonçalo",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"2º Grau incompleto",NA,NA,NA,"5/26/2021",NA,NA,NA,46,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26021771-2021 - Sem dados de agressor, apenas vítimas e casos"
"584","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Preconceito de Raça ou de Cor","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"1º Grau completo",NA,NA,NA,"5/25/2021",NA,NA,NA,47,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38688751-2021 - Sem dados de agressor, apenas vítimas e casos"
"585","2022/03/17 15:44:00","Rio de Janeiro","Volta Redonda",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"1º Grau incompleto",NA,NA,NA,"5/25/2021",NA,NA,NA,57,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63424341-2021 - Sem dados de agressor, apenas vítimas e casos"
"586","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"3º Grau incompleto",NA,NA,NA,"5/26/2021",NA,NA,NA,49,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72373101-2021 - Sem dados de agressor, apenas vítimas e casos"
"587","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Preconceito de Raça ou de Cor","Individual ou até 3 pessoas","Feminino","Feminino",NA,NA,"2º Grau incompleto","Ignorado",NA,NA,NA,"5/25/2021",NA,NA,NA,25,20,NA,"Parda","Parda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74708481-2021 - Sem dados de agressor, apenas vítimas e casos"
"588","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"2º Grau incompleto",NA,NA,NA,"5/22/2021",NA,NA,NA,15,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"90462061-2021 - Sem dados de agressor, apenas vítimas e casos"
"589","2022/03/17 15:44:00","Rio de Janeiro","Rio de Janeiro",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Feminino",NA,NA,NA,NA,"Ignorado",NA,NA,NA,"5/27/2021",NA,NA,NA,25,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04052851-2021 - Sem dados de agressor, apenas vítimas e casos"
"590","2022/03/17 15:44:00","Rio de Janeiro","Niterói",NA,NA,"Injúria por preconceito","Individual ou até 3 pessoas","Masculino",NA,NA,NA,NA,"2º Grau completo",NA,NA,NA,"5/24/2021",NA,NA,NA,24,NA,NA,"Negra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33025711-2021 - Sem dados de agressor, apenas vítimas e casos"
